animal_id,dose_group,event,feature,window,baseline_mean,window_mean,pct_change
9280,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_early,8.986749053162171,12.409315543690907,38.084589547144816
9280,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_late,8.986749053162171,9.838172522391991,9.474209908311941
9280,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_6hr,8.986749053162171,6.117775101665464,-31.924491654601177
9280,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_12hr,8.986749053162171,5.856443262300406,-34.832460240561666
9280,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,next_day,8.986749053162171,8.25275396438825,-8.167526259294517
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,immediate,10.137011320772219,7.628518075870951,-24.745885799308503
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,peak_early,10.137011320772219,9.95965406710953,-1.7496010219427989
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,peak_sustained,10.137011320772219,11.771911973289292,16.12803419847152
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_early,10.137011320772219,11.067860835285675,9.182682006145235
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_late,10.137011320772219,12.016262062139193,18.53850885532814
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_6hr,10.137011320772219,7.393408657522342,-27.065202715398307
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_12hr,10.137011320772219,6.217258877354181,-38.66773272104266
9281,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,next_day,10.137011320772219,10.261514701890048,1.2282059985737996
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,immediate,8.90410563798625,8.800279516054234,-1.1660477329590344
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,peak_early,8.90410563798625,10.713565273334474,20.321632614384065
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,peak_sustained,8.90410563798625,11.771242782329937,32.20016990939607
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_early,8.90410563798625,12.09564666377053,35.84347665607972
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_late,8.90410563798625,10.079781063042002,13.20374524803642
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_6hr,8.90410563798625,6.437562458863836,-27.701189534407266
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_12hr,8.90410563798625,7.904261938140587,-11.229018842500919
9282,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,next_day,8.90410563798625,6.789226023013847,-23.7517354460622
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,immediate,8.613620501992441,8.378525770179085,-2.7293370047934697
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,peak_early,8.613620501992441,10.78200927305704,25.173952933763715
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,peak_sustained,8.613620501992441,11.317291414372015,31.388321690677916
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_early,8.613620501992441,11.348545027494632,31.751161139146628
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,decline_late,8.613620501992441,10.366818308544875,20.353785102871626
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_6hr,8.613620501992441,6.629586117675733,-23.033686982817223
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,post_12hr,8.613620501992441,6.307720701393459,-26.770389989500913
9283,25 mg/kg,Rep1_Dose1,distance_nearest_other.social.animal.cm,next_day,8.613620501992441,7.353691578689843,-14.627170108215942
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,immediate,0.04643423130490558,0.016955548077698866,-63.484809371857565
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,peak_early,0.04643423130490558,0.013854209508553946,-70.16380131807995
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,peak_sustained,0.04643423130490558,0.010320517129349557,-77.77390334819812
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,decline_early,0.04643423130490558,0.01515151049239384,-67.36995516755083
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,decline_late,0.04643423130490558,0.02407432075290127,-48.15393713568826
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,post_6hr,0.04643423130490558,0.44388845609806676,855.9509086805359
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,post_12hr,0.04643423130490558,0.1301612262405757,180.31308494348804
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,next_day,0.04643423130490558,0.04049956809052367,-12.780793495670373
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,immediate,0.06938513683913487,0.011130604288499026,-83.95822967921121
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,peak_early,0.06938513683913487,0.007148178376236742,-89.6978247764945
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,peak_sustained,0.06938513683913487,0.0020987654320987655,-96.97519450460317
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,decline_early,0.06938513683913487,0.06388655599616737,-7.924724362388479
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,decline_late,0.06938513683913487,0.3298765432098766,375.4282519823731
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,post_6hr,0.06938513683913487,0.3496508969567114,403.9276607140738
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,post_12hr,0.06938513683913487,0.048718884529654095,-29.784840458546906
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.proximal_all,next_day,0.06938513683913487,0.11009516371811717,58.67254679250106
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,immediate,0.10820910385073097,0.03279239766081871,-69.69534309603544
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,peak_early,0.10820910385073097,0.12044324449834869,11.306017897065386
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,peak_sustained,0.10820910385073097,0.48682539682539683,349.89319706126395
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,decline_early,0.10820910385073097,0.34239438347367435,216.41920253400326
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,decline_late,0.10820910385073097,0.5844444444444444,440.10653784792106
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,post_6hr,0.10820910385073097,0.5326388888888889,392.2311246784166
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,post_12hr,0.10820910385073097,0.0803638593120809,-25.732811332640914
0,Vehicle,Rep1_Dose1,animal_bouts.social.proximal_all,next_day,0.10820910385073097,0.31485870003005,190.97246795831688
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,immediate,7.6113958714017365,7.55905837534708,-0.6876202071068722
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,peak_early,7.6113958714017365,7.8755190674485105,3.4701019433132223
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,peak_sustained,7.6113958714017365,7.273743188348118,-4.436146651132407
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,decline_early,7.6113958714017365,8.183206811299435,7.512563392559322
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,decline_late,7.6113958714017365,9.31186000639649,22.341028685472786
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,post_6hr,7.6113958714017365,5.173096882001223,-32.03484657212382
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,post_12hr,7.6113958714017365,4.720109336649055,-37.98628508623627
0,25 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,next_day,7.6113958714017365,6.198755691205953,-18.559541561929393
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,immediate,8.086387014994733,7.555568362663393,-6.564348841417478
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,peak_early,8.086387014994733,8.406362759970241,3.956967980658995
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,peak_sustained,8.086387014994733,8.95186021477373,10.702841679159482
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,decline_early,8.086387014994733,7.09488950498965,-12.261316557895768
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,decline_late,8.086387014994733,2.739495766057155,-66.12212894365234
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,post_6hr,8.086387014994733,2.2886539911976835,-71.69744674656565
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,post_12hr,8.086387014994733,7.093793144436227,-12.274874659324626
0,5 mg/kg,Rep1_Dose1,distance_stddev_all.social.animal.cm,next_day,8.086387014994733,5.212877979903499,-35.53514109283706
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,immediate,6.7982791530426745,7.978568835188278,17.361594832676833
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,peak_early,6.7982791530426745,6.199106753899955,-8.813589228305672
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,peak_sustained,6.7982791530426745,2.5798783218021555,-62.05100932568367
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,decline_early,6.7982791530426745,3.979828628809148,-41.458293500232124
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,decline_late,6.7982791530426745,2.7252284544534,-59.912966309515525
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,post_6hr,6.7982791530426745,2.785235723584712,-59.030283092477355
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,post_12hr,6.7982791530426745,7.598722468888277,11.77420488076533
0,Vehicle,Rep1_Dose1,distance_stddev_all.social.animal.cm,next_day,6.7982791530426745,4.723490328548129,-30.519323755129147
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,immediate,13.982702636605467,14.364726850614602,2.732119990945312
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,peak_early,13.982702636605467,15.942200115184647,14.01372488212251
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,peak_sustained,13.982702636605467,15.739809937239638,12.566292413558317
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,decline_early,13.982702636605467,16.659953547735903,19.146877257631385
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,decline_late,13.982702636605467,16.69521839275607,19.399080611565587
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,post_6hr,13.982702636605467,9.320096773137672,-33.34552686017586
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,post_12hr,13.982702636605467,9.689506176381153,-30.7036241261765
0,25 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,next_day,13.982702636605467,12.301194555670396,-12.02562998467144
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,immediate,15.152679648964462,15.258936728094032,0.7012428269532608
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,peak_early,15.152679648964462,17.296114931260057,14.1455856782538
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,peak_sustained,15.152679648964462,18.825796233846233,24.240706396329006
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,decline_early,15.152679648964462,13.795928614748052,-8.95386865985206
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,decline_late,15.152679648964462,6.075050020415276,-59.90775122847366
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,post_6hr,15.152679648964462,5.693612636618492,-62.42504449034798
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,post_12hr,15.152679648964462,13.616621564605545,-10.137204243368872
0,5 mg/kg,Rep1_Dose1,distance_average_all.social.animal.cm,next_day,15.152679648964462,10.209248154471414,-32.62414047558171
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,immediate,12.589345343432933,14.287223911015966,13.486631125491433
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,peak_early,12.589345343432933,11.419059027882142,-9.295847271051755
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,peak_sustained,12.589345343432933,6.389150985941371,-49.24953751249514
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,decline_early,12.589345343432933,8.175260357459106,-35.06206927810092
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,decline_late,12.589345343432933,6.3487339563373215,-49.57057906391411
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,post_6hr,12.589345343432933,6.4129284587976505,-49.06066770070081
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,post_12hr,12.589345343432933,14.636453615356132,16.260641169805112
0,Vehicle,Rep1_Dose1,distance_average_all.social.animal.cm,next_day,12.589345343432933,9.506930060927502,-24.484317479727675
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,immediate,0.21096827983069574,0.18709416181516214,-11.316449105378702
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,peak_early,0.21096827983069574,0.2952704702613072,39.95965199046267
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,peak_sustained,0.21096827983069574,0.3369804373261877,59.73038107748617
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,decline_early,0.21096827983069574,0.3361812656449591,59.3515697785222
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,decline_late,0.21096827983069574,0.1875509564582438,-11.09992620276593
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,post_6hr,0.21096827983069574,0.0982513899254162,-53.42835899109384
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,post_12hr,0.21096827983069574,0.0713773321106573,-66.16679428398507
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,next_day,0.21096827983069574,0.13348477881765458,-36.72755974273596
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,immediate,0.18491306409687835,0.2749364107717179,48.68414631195291
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,peak_early,0.18491306409687835,0.3399960209940532,83.86803693649512
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,peak_sustained,0.18491306409687835,0.471320339021027,154.8875285383277
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,decline_early,0.18491306409687835,0.19666227052883217,6.353908248363813
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,decline_late,0.18491306409687835,0.010694444444444444,-94.21650141558334
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,post_6hr,0.18491306409687835,0.012478083941806807,-93.25191867716313
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,post_12hr,0.18491306409687835,0.16965478081510174,-8.251598315294045
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.isolated_all,next_day,0.18491306409687835,0.05282183891261858,-71.43423090704694
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,immediate,0.09188762322021572,0.14089332099486981,53.332207382498275
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,peak_early,0.09188762322021572,0.05678804279496375,-38.19837666399656
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,peak_sustained,0.09188762322021572,0.014523809523809522,-84.19394362938075
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,decline_early,0.09188762322021572,0.042924648786717756,-53.285712174918764
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,decline_late,0.09188762322021572,0.0027945402298850575,-96.95874141483917
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,post_6hr,0.09188762322021572,0.01583333333333333,-82.76880739924295
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,post_12hr,0.09188762322021572,0.21767316011174212,136.89061974110672
0,Vehicle,Rep1_Dose1,animal_bouts.social.isolated_all,next_day,0.09188762322021572,0.08296195842497123,-9.713674684841349
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,immediate,0.7113906194631169,0.9107936507936507,28.030033834438573
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,peak_early,0.7113906194631169,0.7568146972810819,6.385251165139951
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,peak_sustained,0.7113906194631169,0.8166280087567681,14.793193277284622
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,decline_early,0.7113906194631169,0.8019239827209786,12.7262520450701
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,decline_late,0.7113906194631169,0.7428748440665766,4.425729513726322
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,post_6hr,0.7113906194631169,0.9122903588077532,28.24042570258439
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,post_12hr,0.7113906194631169,0.8035482460175818,12.954574327113821
0,25 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,next_day,0.7113906194631169,0.7732704121724222,8.698426858088979
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,immediate,0.8520126142956583,0.7104285549025519,-16.6176013145241
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,peak_early,0.8520126142956583,0.7886098876466744,-7.441524407640103
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,peak_sustained,0.8520126142956583,0.7057520429507641,-17.166479567418715
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,decline_early,0.8520126142956583,0.8141943182037316,-4.438701429695428
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,decline_late,0.8520126142956583,0.9862170087976541,15.751456287174786
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,post_6hr,0.8520126142956583,0.9787342026253317,14.873205654875377
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,post_12hr,0.8520126142956583,0.8365172192146225,-1.8186814163362528
0,5 mg/kg,Rep1_Dose1,animal_bouts.social.in_proximity_other,next_day,0.8520126142956583,0.8506072345206024,-0.16494823568049488
0,Vehicle,Rep1_Dose1,animal_bouts.social.in_proximity_other,immediate,0.850626159554731,0.8939393939393939,5.09192362568954
0,Vehicle,Rep1_Dose1,animal_bouts.social.in_proximity_other,peak_early,0.850626159554731,0.8658340295182401,1.7878441419518307
