animal_id,dose_group,event,feature,window,pct_change
9289,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_early,-98.85057471264368
9289,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_sustained,-100.0
9289,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_early,-95.11494252873563
9289,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_late,-96.55172413793103
9289,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_6hr,-98.9463601532567
9289,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_12hr,-35.63218390804598
9289,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,next_day,-49.616858237547895
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,immediate,-100.0
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,peak_early,-86.2460815047022
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,peak_sustained,-100.0
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,decline_early,-25.397727272727273
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,decline_late,20.397727272727256
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,post_6hr,56.59090909090908
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,post_12hr,13.01136363636363
9290,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,next_day,-47.31060606060608
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,immediate,-100.0
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_early,-97.17514124293785
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_sustained,-99.07407407407408
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_early,-45.13888888888889
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_late,91.66666666666666
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_6hr,4.629629629629619
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_12hr,136.57407407407408
9290,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,next_day,62.5
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,immediate,-100.0
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,peak_early,0.8620689655172273
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,peak_sustained,-100.0
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,decline_early,570.3124999999999
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,decline_late,116.32812499999996
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,post_6hr,1537.1874999999998
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,post_12hr,470.78125
9291,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,next_day,338.75
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,immediate,-92.21789883268482
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_early,-36.68799050319858
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_sustained,-78.72892347600519
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_early,-42.02334630350194
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_late,-73.54085603112841
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_6hr,-98.7029831387808
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_12hr,8.171206225680928
9291,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,next_day,-36.18677042801555
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,immediate,30.0
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,peak_early,4943.103448275862
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,peak_sustained,-100.0
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,decline_early,8707.500000000002
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,decline_late,35779.99999999999
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,post_6hr,28933.333333333336
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,post_12hr,9715.0
9292,25 mg/kg,Rep2_Dose1,animal_bouts.feeding,next_day,5598.333333333333
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,immediate,-100.0
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_early,48.54313464102075
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,peak_sustained,-79.2402354200107
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_early,-54.73515248796147
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,decline_late,-82.34349919743178
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_6hr,-97.1107544141252
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,post_12hr,-16.425896201177107
9292,25 mg/kg,Rep2_Dose2,animal_bouts.feeding,next_day,-74.74585339753878
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,immediate,-100.0
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_sustained,-74.7008547008547
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_early,25.47008547008547
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_late,441.02564102564105
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_6hr,368.7179487179487
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_12hr,-33.21937321937322
9239,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,next_day,41.424501424501415
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,87.87413660782809
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-73.8296239447429
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-97.64645689434637
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-82.34842670759785
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-80.31465848042978
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-36.32642619595804
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-30.979790227679715
9239,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-52.084932207725764
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,immediate,-100.0
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_early,151.29870129870127
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_late,24.02597402597402
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_6hr,193.50649350649354
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_12hr,-100.0
9240,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,next_day,591.7748917748918
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,101.16054158607348
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-3.288201160541578
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-60.735009671179895
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-83.55899419729207
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-59.25209542230818
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,67.89168278529984
9240,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,44.938749194068365
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,immediate,-100.0
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_early,440.42553191489355
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_late,2487.2340425531916
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_6hr,2467.375886524823
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_12hr,-16.312056737588648
9241,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,next_day,778.014184397163
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,163.8497652582159
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-53.67762128325509
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-20.031298904538357
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-83.25508607198748
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-78.82107459572248
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-1.7736045905060154
9241,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-44.392279603547216
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,immediate,-100.0
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_early,-100.0
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_late,1666.9421487603306
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_6hr,1633.3333333333333
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_12hr,384.84848484848476
9242,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,next_day,914.0495867768594
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,16.306775874906933
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-92.92628443782576
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-100.0
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-96.38868205510052
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-60.486473070240756
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-72.69793993546786
9242,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-42.34301315462894
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,immediate,-100.0
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_early,-100.0
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_late,5324.999999999999
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_6hr,4928.205128205128
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_12hr,1492.3076923076924
9243,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,next_day,2794.2307692307695
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,-29.783579525936112
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-89.90037787701822
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-95.98076262452766
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-100.0
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-68.41864193289821
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-79.9152639413718
9243,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-64.02152753921905
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,immediate,-100.0
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_sustained,-82.10290827740494
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_early,-65.1006711409396
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_late,732.8859060402682
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_6hr,511.4093959731543
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_12hr,98.43400447427292
9244,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,next_day,83.22147651006713
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,-75.65217391304347
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-62.51207729468599
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-100.0
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-100.0
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-47.11755233494364
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-58.389694041867955
9244,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-18.84057971014492
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,-20.432157610422628
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-82.5230378137909
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-89.48204639339053
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-72.25929456625357
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-76.37962080288105
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-55.25897680330474
9245,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-34.41372735938991
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,-43.01631516116197
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-100.0
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-74.13450059689613
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-79.58615200955033
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-70.87146836450458
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-63.363841358270335
9246,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-34.15572357076537
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,immediate,545.0450450450451
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_early,83.78378378378379
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_early,-63.06306306306306
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,decline_late,1341.4414414414414
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_6hr,1976.2762762762761
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,post_12hr,1000.3003003003004
9247,5 mg/kg,Rep1_Dose1,animal_bouts.inferred_sleep,next_day,1020.1201201201203
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,immediate,27.208480565371023
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_early,-82.3321554770318
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,peak_sustained,-96.83661450445904
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_early,-78.19283190307925
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,decline_late,-94.19485108531045
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_6hr,-48.00605754669359
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,post_12hr,-46.22244657580347
9247,5 mg/kg,Rep1_Dose2,animal_bouts.inferred_sleep,next_day,-40.333165068147395
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,52.41754723022738
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-80.46749919948768
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-95.32500800512328
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,-100.0
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,-60.209200555021866
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,-71.92870103532928
9248,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,-61.61810225210802
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,immediate,-100.0
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_early,-100.0
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_early,59.60264900662252
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_late,1075.8278145695365
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_6hr,916.1147902869757
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_12hr,127.81456953642383
9248,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,next_day,211.037527593819
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,88.35274542429289
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-86.0232945091514
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-84.85856905158069
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,-95.71547420965058
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,-47.337770382695496
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,-55.93455352190793
9249,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,-66.38935108153078
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,immediate,-100.0
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_early,-100.0
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_early,-100.0
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_late,278.2520325203253
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_6hr,348.9159891598917
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_12hr,-17.750677506775077
9249,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,next_day,101.89701897018975
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,3.370786516853932
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-93.25842696629213
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,-6.179775280898866
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,-82.69662921348313
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,45.243445692883896
9250,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,40.22471910112359
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,immediate,-100.0
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_early,-52.58620689655172
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_early,255.17241379310346
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_late,762.9310344827587
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_6hr,898.5632183908049
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_12hr,108.33333333333333
9250,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,next_day,485.63218390804604
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,132.1489001692048
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-90.52453468697124
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-88.74788494077835
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,51.69204737732659
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,-49.85899605188944
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,40.89114495205866
9251,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,-57.24760293288212
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,immediate,-100.0
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_early,35.03184713375795
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_early,138.21656050955409
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_late,1087.8980891719746
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_6hr,1237.5796178343949
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_12hr,238.42887473460718
9251,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,next_day,815.0743099787686
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,83.02976454908931
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-96.44602398933807
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-88.00533096401601
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,-37.894269213682804
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,-78.2615134014512
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,-9.284762327854265
9252,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,-55.071819931882125
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,immediate,-62.38244514106584
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_early,-66.4576802507837
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_sustained,-91.6405433646813
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_early,-1.4106583072100483
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,decline_late,488.08777429467085
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_6hr,478.9968652037617
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,post_12hr,44.305120167189116
9252,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,next_day,163.3228840125392
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,-77.79799818016379
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-75.97816196542311
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-89.80891719745223
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,-100.0
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,-18.89596602972398
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,13.49711859265999
9253,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,-13.011828935395814
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,134.6820809248555
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-28.901734104046227
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-100.0
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,-100.0
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,94.50867052023122
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,-13.39113680154142
9254,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,-100.0
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,immediate,-42.626262626262644
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_early,-100.0
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,peak_sustained,-100.0
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_early,-100.0
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,decline_late,-89.29292929292929
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_6hr,93.53535353535354
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,post_12hr,-47.34006734006734
9255,5 mg/kg,Rep2_Dose1,animal_bouts.inferred_sleep,next_day,-86.66666666666666
9255,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,immediate,165.8823529411765
9255,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_early,-100.0
9255,5 mg/kg,Rep2_Dose2,animal_bouts.inferred_sleep,peak_sustained,-100.0
